COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;;;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;;;
PRODUÇÃO DA EQUIPE;; 1,00000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;;;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;;;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
1107892        ;CONCRETO FCK = 20 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA E BRITA COMERCIAIS ;;;;;1,15300;;M³    ; 366,3300 ; 422,3785 ;
3103302        ;FORMAS DE TÁBUAS DE PINHO PARA DISPOSITIVOS DE DRENAGEM - UTILIZAÇÃO DE 3 VEZES - CONFECÇÃO, INSTALAÇÃO E RETIRADA ;;;;;7,45000;;M²    ; 56,8100 ; 423,2345 ;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;; 845,6130 ;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 845,6100 ;
BDI;;;;;;;;;; 181,8100 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 1.027,4200 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 0804031              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Corpo de BSTC D = 0,80 m CA2 - areia, brita e pedra de mão comerciais ;;;;;;;;;UNIDADE:;m     ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9686          ;CAMINHÃO CARROCERIA COM GUINDAUTO COM CAPACIDADE DE 20 T.M - 136 KW ;;;;1,00000; 1,00 ; -   ; 197,3820 ; 81,8664 ; 197,3820 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 197,3820 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9821          ;PEDREIRO ;;;;;;1,00000;H     ; 21,3750 ; 21,3750 ;
P9824          ;SERVENTE ;;;;;;3,00000;H     ; 17,4313 ; 52,2939 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 73,6689 ;
PRODUÇÃO DA EQUIPE;; 4,15000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 271,0509 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 65,3135 ;
;;;;;;;;Custo FIC;         ; -   ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
M2172          ;TUBO DE CONCRETO ARMADO CA 2 - D = 0,80 M ;;;;;1,00000;;M     ; 275,2655 ; 275,2655 ;56,41%
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;; 275,2655 ;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
1109671        ;ARGAMASSA DE CIMENTO E AREIA 1:4 - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA COMERCIAL ;;;;;0,00485;;M³    ; 378,7100 ; 1,8367 ;
1106165        ;CONCRETO CICLÓPICO FCK = 20 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA, BRITA E PEDRA DE MÃO COMERCIAIS ;;;;;0,30800;;M³    ; 312,8700 ; 96,3640 ;
3103302        ;FORMAS DE TÁBUAS DE PINHO PARA DISPOSITIVOS DE DRENAGEM - UTILIZAÇÃO DE 3 VEZES - CONFECÇÃO, INSTALAÇÃO E RETIRADA ;;;;;0,70000;;M²    ; 56,8100 ; 39,7670 ;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;; 137,9677 ;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
M2172 5914614  ;TUBO DE CONCRETO ARMADO CA 2 - D = 0,80 M - GUINDAUTO 20 T.M ;0,70800;TKM   ; 1,7300 ; 1,3800 ; 1,1200 ;0,00000;9,68000;0,00000; 9,4589 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;; 9,4589 ;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 488,0100 ;
BDI;;;;;;;;;; 104,9200 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 592,9300 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 0804033              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Corpo de BSTC D = 0,80 m CA3 - areia, brita e pedra de mão comerciais ;;;;;;;;;UNIDADE:;m     ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9686          ;CAMINHÃO CARROCERIA COM GUINDAUTO COM CAPACIDADE DE 20 T.M - 136 KW ;;;;1,00000; 1,00 ; -   ; 197,3820 ; 81,8664 ; 197,3820 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 197,3820 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9821          ;PEDREIRO ;;;;;;1,00000;H     ; 21,3750 ; 21,3750 ;
P9824          ;SERVENTE ;;;;;;3,00000;H     ; 17,4313 ; 52,2939 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 73,6689 ;
PRODUÇÃO DA EQUIPE;; 4,15000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 271,0509 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 65,3135 ;
;;;;;;;;Custo FIC;         ; -   ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
M2173          ;TUBO DE CONCRETO ARMADO CA 3 - D = 0,80 M ;;;;;1,00000;;M     ; 315,9108 ; 315,9108 ;59,76%
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;; 315,9108 ;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
1109671        ;ARGAMASSA DE CIMENTO E AREIA 1:4 - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA COMERCIAL ;;;;;0,00485;;M³    ; 378,7100 ; 1,8367 ;
1106165        ;CONCRETO CICLÓPICO FCK = 20 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA, BRITA E PEDRA DE MÃO COMERCIAIS ;;;;;0,30800;;M³    ; 312,8700 ; 96,3640 ;
3103302        ;FORMAS DE TÁBUAS DE PINHO PARA DISPOSITIVOS DE DRENAGEM - UTILIZAÇÃO DE 3 VEZES - CONFECÇÃO, INSTALAÇÃO E RETIRADA ;;;;;0,70000;;M²    ; 56,8100 ; 39,7670 ;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;; 137,9677 ;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
M2173 5914614  ;TUBO DE CONCRETO ARMADO CA 3 - D = 0,80 M - GUINDAUTO 20 T.M ;0,70800;TKM   ; 1,7300 ; 1,3800 ; 1,1200 ;0,00000;9,68000;0,00000; 9,4589 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;; 9,4589 ;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 528,6500 ;
BDI;;;;;;;;;; 113,6600 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 642,3100 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 0804385              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Boca BSTC D = 0,80 m - esconsidade 0° - areia e brita comerciais - alas esconsas ;;;;;;;;;UNIDADE:;un    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;;;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;;;
PRODUÇÃO DA EQUIPE;; 1,00000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;;;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;;;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
1107892        ;CONCRETO FCK = 20 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA E BRITA COMERCIAIS ;;;;;2,14000;;M³    ; 366,3300 ; 783,9462 ;
3103302        ;FORMAS DE TÁBUAS DE PINHO PARA DISPOSITIVOS DE DRENAGEM - UTILIZAÇÃO DE 3 VEZES - CONFECÇÃO, INSTALAÇÃO E RETIRADA ;;;;;11,17000;;M²    ; 56,8100 ; 634,5677 ;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;; 1.418,5139 ;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 1.418,5100 ;
BDI;;;;;;;;;; 304,9800 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 1.723,4900 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 2003730              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Caixa coletora de talvegue - CCT 02 - areia e brita comerciais ;;;;;;;;;UNIDADE:;un    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;;;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;;;
PRODUÇÃO DA EQUIPE;; 1,00000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;;;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;;;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
1107892        ;CONCRETO FCK = 20 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA E BRITA COMERCIAIS ;;;;;2,16000;;M³    ; 366,3300 ; 791,2728 ;
3103302        ;FORMAS DE TÁBUAS DE PINHO PARA DISPOSITIVOS DE DRENAGEM - UTILIZAÇÃO DE 3 VEZES - CONFECÇÃO, INSTALAÇÃO E RETIRADA ;;;;;20,30000;;M²    ; 56,8100 ; 1.153,2430 ;
4805755        ;APILOAMENTO MANUAL ;;;;;5,00000;;M³    ; 26,1500 ; 130,7500 ;
4805751        ;ESCAVAÇÃO MANUAL EM MATERIAL DE 1ª CATEGORIA NA PROFUNDIDADE DE 1 A 2 M ;;;;;15,00000;;M³    ; 44,7900 ; 671,8500 ;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;; 2.747,1158 ;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 2.747,1200 ;
BDI;;;;;;;;;; 590,6300 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 3.337,7500 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 2003738              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Caixa coletora de talvegue - CCT 06 - areia e brita comerciais ;;;;;;;;;UNIDADE:;un    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;;;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;;;
PRODUÇÃO DA EQUIPE;; 1,00000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;;;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;;;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
1107892        ;CONCRETO FCK = 20 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA E BRITA COMERCIAIS ;;;;;2,71000;;M³    ; 366,3300 ; 992,7543 ;
3103302        ;FORMAS DE TÁBUAS DE PINHO PARA DISPOSITIVOS DE DRENAGEM - UTILIZAÇÃO DE 3 VEZES - CONFECÇÃO, INSTALAÇÃO E RETIRADA ;;;;;25,60000;;M²    ; 56,8100 ; 1.454,3360 ;
4805755        ;APILOAMENTO MANUAL ;;;;;6,00000;;M³    ; 26,1500 ; 156,9000 ;
4805752        ;ESCAVAÇÃO MANUAL EM MATERIAL DE 1ª CATEGORIA NA PROFUNDIDADE DE 2 A 3 M ;;;;;19,00000;;M³    ; 53,7500 ; 1.021,2500 ;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;; 3.625,2403 ;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 3.625,2400 ;
BDI;;;;;;;;;; 779,4300 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 4.404,6700 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 2003746              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Caixa coletora de talvegue - CCT 10 - areia e brita comerciais ;;;;;;;;;UNIDADE:;un    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;;;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;;;
PRODUÇÃO DA EQUIPE;; 1,00000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;;;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;;;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
1107892        ;CONCRETO FCK = 20 MPA - CONFECÇÃO EM BETONEIRA E LANÇAMENTO MANUAL - AREIA E BRITA COMERCIAIS ;;;;;3,26000;;M³    ; 366,3300 ; 1.194,2358 ;
3103302        ;FORMAS DE TÁBUAS DE PINHO PARA DISPOSITIVOS DE DRENAGEM - UTILIZAÇÃO DE 3 VEZES - CONFECÇÃO, INSTALAÇÃO E RETIRADA ;;;;;30,90000;;M²    ; 56,8100 ; 1.755,4290 ;
4805755        ;APILOAMENTO MANUAL ;;;;;7,00000;;M³    ; 26,1500 ; 183,0500 ;
4805752        ;ESCAVAÇÃO MANUAL EM MATERIAL DE 1ª CATEGORIA NA PROFUNDIDADE DE 2 A 3 M ;;;;;23,00000;;M³    ; 53,7500 ; 1.236,2500 ;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;; 4.368,9648 ;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
